fdc_id,wweia_food_category,wweia_food_category_description,full food code description,food_code,keyword,Schema Code,Grandparent
2344908,6802,"White potatoes, baked or boiled","Potato, roasted, from fresh, peel not eaten, made with margarine",71104150,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344909,6802,"White potatoes, baked or boiled","Potato, roasted, ready-to-heat",71104200,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344911,6802,"White potatoes, baked or boiled","Potato only from Puerto Rican mixed dishes, gravy and other components reported separately",71106010,Potato only from Puerto Rican mixed dishes,"71 White potatoes, starchy vegetables",Vegetables
2345012,6802,"White potatoes, baked or boiled","Potato, baked, peel not eaten, with butter",71507005,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345013,6802,"White potatoes, baked or boiled","Potato, baked, peel not eaten, with sour cream",71507010,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345014,6802,"White potatoes, baked or boiled","Potato, baked, peel not eaten, with cheese",71507020,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345015,6802,"White potatoes, baked or boiled","Potato, baked, peel not eaten, with meat",71507025,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345016,6802,"White potatoes, baked or boiled","Potato, baked, peel not eaten, with chili",71507030,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345017,6802,"White potatoes, baked or boiled","Potato, baked, peel not eaten, with vegetables",71507035,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345018,6802,"White potatoes, baked or boiled","Potato, baked, peel eaten",71508001,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345019,6802,"White potatoes, baked or boiled","Potato, baked, peel eaten, with butter",71508005,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345020,6802,"White potatoes, baked or boiled","Potato, baked, peel eaten, with sour cream",71508010,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345021,6802,"White potatoes, baked or boiled","Potato, baked, peel eaten, with cheese",71508020,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345022,6802,"White potatoes, baked or boiled","Potato, baked, peel eaten, with meat",71508025,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345023,6802,"White potatoes, baked or boiled","Potato, baked, peel eaten, with chili",71508030,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345024,6802,"White potatoes, baked or boiled","Potato, baked, peel eaten, with vegetables",71508035,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344910,6806,Mashed potatoes and white potato mixtures,"Stewed potatoes, Puerto Rican style",71106000,Stewed potatoes,"71 White potatoes, starchy vegetables",Vegetables
2344912,6806,Mashed potatoes and white potato mixtures,"Potato from Puerto Rican style stuffed pot roast, with gravy",71106020,Potato from Puerto Rican style stuffed pot roast,"71 White potatoes, starchy vegetables",Vegetables
2344913,6806,Mashed potatoes and white potato mixtures,"Potato from Puerto Rican beef stew, with gravy",71106050,Potato from Puerto Rican beef stew,"71 White potatoes, starchy vegetables",Vegetables
2344914,6806,Mashed potatoes and white potato mixtures,"Potato from Puerto Rican chicken fricassee, with sauce",71106070,Potato from Puerto Rican chicken fricassee,"71 White potatoes, starchy vegetables",Vegetables
2344942,6806,Mashed potatoes and white potato mixtures,"Potato, scalloped, NFS",71305015,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344943,6806,Mashed potatoes and white potato mixtures,"Potato, scalloped, from fast food or restaurant",71305020,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344944,6806,Mashed potatoes and white potato mixtures,"Potato, scalloped, from fresh",71305030,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344945,6806,Mashed potatoes and white potato mixtures,"Potato, scalloped, from fresh, with meat",71305040,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344946,6806,Mashed potatoes and white potato mixtures,"Potato, scalloped, from dry mix",71305050,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344947,6806,Mashed potatoes and white potato mixtures,"Potato, scalloped, from dry mix, with meat",71305060,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344948,6806,Mashed potatoes and white potato mixtures,"Potato, scalloped, ready-to-heat",71305070,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344949,6806,Mashed potatoes and white potato mixtures,"Potato, scalloped, ready-to-heat, with meat",71305080,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344986,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, NFS",71501000,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344987,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from fast food",71501005,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344988,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from fast food, with gravy",71501006,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344989,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, ready-to-heat",71501007,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344990,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from fresh, made with milk",71501010,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344991,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from fresh, made with milk, with cheese",71501011,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344992,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from fresh, made with milk, with gravy",71501012,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344993,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from fresh, NFS",71501013,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344994,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from restaurant",71501016,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344995,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from restaurant, with gravy",71501017,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344996,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from school lunch",71501018,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344997,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from dry mix, NFS",71501035,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344998,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from dry mix, made with milk",71501040,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344999,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from dry mix, made with milk, with cheese",71501045,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345000,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, from dry mix, made with milk, with gravy",71501054,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345001,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, ready-to-heat, NFS",71501061,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345002,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, ready-to-heat, with cheese",71501071,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345003,6806,Mashed potatoes and white potato mixtures,"Potato, mashed, ready-to-heat, with gravy",71501075,Potato,"71 White potatoes, starchy vegetables",Vegetables
2345025,6806,Mashed potatoes and white potato mixtures,"Potato salad with egg, from restaurant",71600950,Potato salad with egg,"71 White potatoes, starchy vegetables",Vegetables
2345026,6806,Mashed potatoes and white potato mixtures,"Potato salad with egg, made with mayonnaise",71601010,Potato salad with egg,"71 White potatoes, starchy vegetables",Vegetables
2345027,6806,Mashed potatoes and white potato mixtures,"Potato salad with egg, made with light mayonnaise",71601015,Potato salad with egg,"71 White potatoes, starchy vegetables",Vegetables
2345028,6806,Mashed potatoes and white potato mixtures,"Potato salad with egg, made with mayonnaise-type salad dressing",71601020,Potato salad with egg,"71 White potatoes, starchy vegetables",Vegetables
2345029,6806,Mashed potatoes and white potato mixtures,"Potato salad with egg, made with light mayonnaise-type salad dressing",71601025,Potato salad with egg,"71 White potatoes, starchy vegetables",Vegetables
2345030,6806,Mashed potatoes and white potato mixtures,"Potato salad with egg, made with creamy dressing",71601030,Potato salad with egg,"71 White potatoes, starchy vegetables",Vegetables
2345031,6806,Mashed potatoes and white potato mixtures,"Potato salad with egg, made with light creamy dressing",71601035,Potato salad with egg,"71 White potatoes, starchy vegetables",Vegetables
2345032,6806,Mashed potatoes and white potato mixtures,"Potato salad with egg, made with Italian dressing",71601040,Potato salad with egg,"71 White potatoes, starchy vegetables",Vegetables
2345033,6806,Mashed potatoes and white potato mixtures,"Potato salad with egg, made with light Italian dressing",71601045,Potato salad with egg,"71 White potatoes, starchy vegetables",Vegetables
2345034,6806,Mashed potatoes and white potato mixtures,"Potato salad with egg, made with any type of fat free dressing",71601050,Potato salad with egg,"71 White potatoes, starchy vegetables",Vegetables
2345035,6806,Mashed potatoes and white potato mixtures,"Potato salad, German style",71602010,Potato salad,"71 White potatoes, starchy vegetables",Vegetables
2345036,6806,Mashed potatoes and white potato mixtures,"Potato salad, from restaurant",71602950,Potato salad,"71 White potatoes, starchy vegetables",Vegetables
2345037,6806,Mashed potatoes and white potato mixtures,"Potato salad, made with mayonnaise",71603010,Potato salad,"71 White potatoes, starchy vegetables",Vegetables
2345038,6806,Mashed potatoes and white potato mixtures,"Potato salad, made with light mayonnaise",71603015,Potato salad,"71 White potatoes, starchy vegetables",Vegetables
2345039,6806,Mashed potatoes and white potato mixtures,"Potato salad, made with mayonnaise-type salad dressing",71603020,Potato salad,"71 White potatoes, starchy vegetables",Vegetables
2345040,6806,Mashed potatoes and white potato mixtures,"Potato salad, made with light mayonnaise-type salad dressing",71603025,Potato salad,"71 White potatoes, starchy vegetables",Vegetables
2345041,6806,Mashed potatoes and white potato mixtures,"Potato salad, made with creamy dressing",71603030,Potato salad,"71 White potatoes, starchy vegetables",Vegetables
2345042,6806,Mashed potatoes and white potato mixtures,"Potato salad, made with light creamy dressing",71603035,Potato salad,"71 White potatoes, starchy vegetables",Vegetables
2345043,6806,Mashed potatoes and white potato mixtures,"Potato salad, made with Italian dressing",71603040,Potato salad,"71 White potatoes, starchy vegetables",Vegetables
2345044,6806,Mashed potatoes and white potato mixtures,"Potato salad, made with light Italian dressing",71603045,Potato salad,"71 White potatoes, starchy vegetables",Vegetables
2345045,6806,Mashed potatoes and white potato mixtures,"Potato salad, made with any type of fat free dressing",71603050,Potato salad,"71 White potatoes, starchy vegetables",Vegetables
2345046,6806,Mashed potatoes and white potato mixtures,Potato pancake,71701000,Potato pancake,"71 White potatoes, starchy vegetables",Vegetables
2345047,6806,Mashed potatoes and white potato mixtures,Lefse,71701500,Lefse,"71 White potatoes, starchy vegetables",Vegetables
2345048,6806,Mashed potatoes and white potato mixtures,Stewed potatoes,71703990,Stewed potatoes,"71 White potatoes, starchy vegetables",Vegetables
2345049,6806,Mashed potatoes and white potato mixtures,Stewed potatoes with tomatoes,71704000,Stewed potatoes with tomatoes,"71 White potatoes, starchy vegetables",Vegetables
2345686,6806,Mashed potatoes and white potato mixtures,"Fried stuffed potatoes, Puerto Rican style",77121010,Fried stuffed potatoes,"77 Vegetables with meat, poultry, fish",Vegetables
2344950,6804,French fries and other fried white potatoes,"Potato, french fries, NFS",71400990,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344951,6804,French fries and other fried white potatoes,"Potato, french fries, NS as to fresh or frozen",71401000,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344952,6804,French fries and other fried white potatoes,"Potato, french fries, from fresh, fried",71401010,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344953,6804,French fries and other fried white potatoes,"Potato, french fries, from fresh, baked",71401015,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344954,6804,French fries and other fried white potatoes,"Potato, french fries, from frozen, baked",71401020,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344955,6804,French fries and other fried white potatoes,"Potato, french fries, fast food",71401030,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344956,6804,French fries and other fried white potatoes,"Potato, french fries, restaurant",71401031,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344957,6804,French fries and other fried white potatoes,"Potato, french fries, from frozen, fried",71401032,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344958,6804,French fries and other fried white potatoes,"Potato, french fries, school",71401033,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344959,6804,French fries and other fried white potatoes,"Potato, french fries, with cheese, fast food / restaurant",71401039,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344960,6804,French fries and other fried white potatoes,"Potato, french fries, with cheese, school",71401041,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344961,6804,French fries and other fried white potatoes,"Potato, french fries, with chili, fast food / restaurant",71401045,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344962,6804,French fries and other fried white potatoes,"Potato, french fries, with chili and cheese, fast food / restaurant",71401050,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344963,6804,French fries and other fried white potatoes,"Potato, french fries, with cheese",71402500,Potato,"71 White potatoes, starchy vegetables",Vegetables
2344964,6804,French fries and other fried white potatoes,"Potato, french fries, with chili and cheese",71402510,Potato,"71 White potatoes, starchy vegetables",Vegetables
