fdc_id,description,short_description,food_code,wweia_food_category,wweia_food_category_description
2346036,"Coffee, Cappuccino, with non-dairy milk",Coffee,92161002,7302,Coffee
2346037,"Coffee, Cappuccino, decaffeinated",Coffee,92162000,7302,Coffee
2346038,"Coffee, Cappuccino, decaffeinated, nonfat",Coffee,92162001,7302,Coffee
2346039,"Coffee, Cappuccino, decaffeinated, with non-dairy milk",Coffee,92162002,7302,Coffee
2346040,"Coffee, bottled/canned",Coffee,92171000,7302,Coffee
2346041,"Coffee, bottled/canned, light",Coffee,92171010,7302,Coffee
2346053,Coffee substitute,Coffee substitute,92201010,7302,Coffee
2346054,Chicory beverage,Chicory beverage,92202010,7302,Coffee
2346055,Cereal beverage,Cereal beverage,92203000,7302,Coffee
2346056,"Cereal beverage with beet roots, from powdered instant",Cereal beverage with beet roots,92203110,7302,Coffee
2346058,"Tea, hot, leaf, black",Tea,92302000,7304,Tea
2346059,"Tea, hot, leaf, black, decaffeinated",Tea,92302500,7304,Tea
2346060,"Tea, hot, leaf, green",Tea,92303010,7304,Tea
2346061,"Tea, hot, leaf, green, decaffeinated",Tea,92303100,7304,Tea
2346062,"Tea, hot, leaf, oolong",Tea,92304100,7304,Tea
2346063,"Tea, iced, instant, black, unsweetened",Tea,92305010,7304,Tea
2346064,"Tea, iced, instant, black, pre-sweetened with sugar",Tea,92305040,7304,Tea
2346065,"Tea, iced, instant, black, decaffeinated, pre-sweetened with sugar",Tea,92305050,7304,Tea
2346066,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener",Tea,92305090,7304,Tea
2346067,"Tea, iced, instant, black, decaffeinated, pre-sweetened with low calorie sweetener",Tea,92305110,7304,Tea
2346068,"Tea, iced, instant, black, decaffeinated, unsweetened",Tea,92305180,7304,Tea
2346069,"Tea, iced, instant, green, unsweetened",Tea,92305900,7304,Tea
2346070,"Tea, iced, instant, green, pre-sweetened with sugar",Tea,92305910,7304,Tea
2346071,"Tea, iced, instant, green, pre-sweetened with low calorie sweetener",Tea,92305920,7304,Tea
2346072,"Tea, hot, herbal",Tea,92306000,7304,Tea
2346073,"Tea, hot, hibiscus",Tea,92306090,7304,Tea
2346075,"Tea, hot, chamomile",Tea,92306700,7304,Tea
2346076,"Tea, hot, with milk",Tea,92306800,7304,Tea
2346077,"Tea, ginger",Tea,92306850,7304,Tea
2346078,"Tea, bubble",Tea,92306910,7304,Tea
2346079,"Tea, kombucha",Tea,92306920,7304,Tea
2346082,Iced Tea / Lemonade juice drink,Iced Tea / Lemonade juice drink,92307500,7304,Tea
2346083,"Iced Tea / Lemonade juice drink, light",Iced Tea / Lemonade juice drink,92307510,7304,Tea
2346084,"Iced Tea / Lemonade juice drink, diet",Iced Tea / Lemonade juice drink,92307520,7304,Tea
2346085,"Tea, iced, brewed, black, pre-sweetened with sugar",Tea,92308000,7304,Tea
2346086,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",Tea,92308010,7304,Tea
2346087,"Tea, iced, brewed, black, unsweetened",Tea,92308020,7304,Tea
2346088,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",Tea,92308030,7304,Tea
2346089,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",Tea,92308040,7304,Tea
2346090,"Tea, iced, brewed, black, decaffeinated, unsweetened",Tea,92308050,7304,Tea
2346091,"Tea, iced, brewed, green, pre-sweetened with sugar",Tea,92308500,7304,Tea
2346092,"Tea, iced, brewed, green, pre-sweetened with low calorie sweetener",Tea,92308510,7304,Tea
2346093,"Tea, iced, brewed, green, unsweetened",Tea,92308520,7304,Tea
2346094,"Tea, iced, brewed, green, decaffeinated, pre-sweetened with sugar",Tea,92308530,7304,Tea
2346095,"Tea, iced, brewed, green, decaffeinated, pre-sweetened with low calorie sweetener",Tea,92308540,7304,Tea
2346096,"Tea, iced, brewed, green, decaffeinated, unsweetened",Tea,92308550,7304,Tea
2346097,"Tea, iced, bottled, black",Tea,92309000,7304,Tea
2346098,"Tea, iced, bottled, black, decaffeinated",Tea,92309010,7304,Tea
2346099,"Tea, iced, bottled, black, diet",Tea,92309020,7304,Tea
2346100,"Tea, iced, bottled, black, decaffeinated, diet",Tea,92309030,7304,Tea
2346101,"Tea, iced, bottled, black, unsweetened",Tea,92309040,7304,Tea
2346102,"Tea, iced, bottled, black, decaffeinated, unsweetened",Tea,92309050,7304,Tea
2346103,"Tea, iced, bottled, green",Tea,92309500,7304,Tea
2346104,"Tea, iced, bottled, green, diet",Tea,92309510,7304,Tea
2346105,"Tea, iced, bottled, green, unsweetened",Tea,92309520,7304,Tea
2346106,"Soft drink, NFS",Soft drink,92400000,7202,Soft drinks
2346111,"Soft drink, cola",Soft drink,92410310,7202,Soft drinks
2346112,"Soft drink, cola, reduced sugar",Soft drink,92410315,7202,Soft drinks
2346114,"Soft drink, cola, decaffeinated",Soft drink,92410340,7202,Soft drinks
2346116,"Soft drink, pepper type",Soft drink,92410360,7202,Soft drinks
2346118,"Soft drink, pepper type, decaffeinated",Soft drink,92410390,7202,Soft drinks
2346120,"Soft drink, cream soda",Soft drink,92410410,7202,Soft drinks
2346122,"Soft drink, fruit flavored, caffeine free",Soft drink,92410510,7202,Soft drinks
2346124,"Soft drink, fruit flavored, caffeine containing",Soft drink,92410550,7202,Soft drinks
2346126,"Soft drink, ginger ale",Soft drink,92410610,7202,Soft drinks
2346128,"Soft drink, root beer",Soft drink,92410710,7202,Soft drinks
2346130,"Soft drink, chocolate flavored",Soft drink,92410810,7202,Soft drinks
2346132,"Soft drink, cola, fruit or vanilla flavored",Soft drink,92411510,7202,Soft drinks
2346133,"Soft drink, cola, chocolate flavored",Soft drink,92411520,7202,Soft drinks
2346107,"Soft drink, NFS, diet",Soft drink,92400100,7102,Diet soft drinks
2346113,"Soft drink, cola, diet",Soft drink,92410320,7102,Diet soft drinks
2346115,"Soft drink, cola, decaffeinated, diet",Soft drink,92410350,7102,Diet soft drinks
2346117,"Soft drink, pepper type, diet",Soft drink,92410370,7102,Diet soft drinks
2346119,"Soft drink, pepper type, decaffeinated, diet",Soft drink,92410400,7102,Diet soft drinks
2346121,"Soft drink, cream soda, diet",Soft drink,92410420,7102,Diet soft drinks
2346123,"Soft drink, fruit flavored, diet, caffeine free",Soft drink,92410520,7102,Diet soft drinks
2346125,"Soft drink, fruit flavored, caffeine containing, diet",Soft drink,92410560,7102,Diet soft drinks
2346127,"Soft drink, ginger ale, diet",Soft drink,92410620,7102,Diet soft drinks
2346129,"Soft drink, root beer, diet",Soft drink,92410720,7102,Diet soft drinks
2346131,"Soft drink, chocolate flavored, diet",Soft drink,92410820,7102,Diet soft drinks
2346134,"Soft drink, cola, fruit or vanilla flavored, diet",Soft drink,92411610,7102,Diet soft drinks
2346135,"Soft drink, cola, chocolate flavored, diet",Soft drink,92411620,7102,Diet soft drinks
2346108,"Water, tonic",Water,92410110,7802,Flavored or carbonated water
2346109,"Water, carbonated, plain",Water,92410210,7802,Flavored or carbonated water
2346110,"Water, carbonated, flavored",Water,92410250,7802,Flavored or carbonated water
2346285,"Water, non-carbonated, flavored",Water,94100200,7802,Flavored or carbonated water
2346286,"Water beverage, fruit flavored",Water beverage,94100300,7802,Flavored or carbonated water
2346151,"Slush frozen drink, no sugar added",Slush frozen drink,92513010,7106,Other diet drinks
2346168,"Vegetable and fruit juice drink, with high vitamin C, diet",Vegetable and fruit juice drink,92550400,7106,Other diet drinks
2346170,"Fruit flavored drink, with high vitamin C, diet",Fruit flavored drink,92550610,7106,Other diet drinks
2346171,"Fruit flavored drink, diet",Fruit flavored drink,92550620,7106,Other diet drinks
2346172,"Fruit flavored drink, with high vitamin C, powdered, reconstituted, diet",Fruit flavored drink,92552000,7106,Other diet drinks
2346173,"Fruit flavored drink, powdered, reconstituted, diet",Fruit flavored drink,92552010,7106,Other diet drinks
2346192,Beer,Beer,93101000,7502,Beer
2346193,"Beer, light",Beer,93102000,7502,Beer
2346194,"Beer, low carb",Beer,93102100,7502,Beer
2346195,"Beer, higher alcohol",Beer,93102300,7502,Beer
2346196,"Alcoholic malt beverage, sweetened",Alcoholic malt beverage,93106000,7502,Beer
2346197,Alcoholic malt beverage,Alcoholic malt beverage,93106100,7502,Beer
2346198,Hard cider,Hard cider,93106500,7502,Beer
2346199,Cordial or liqueur,Cordial or liqueur,93201000,7506,Liquor and cocktails
2346200,"Cordial or liqueur, coffee flavored",Cordial or liqueur,93202000,7506,Liquor and cocktails
2346201,"Cocktail, NFS",Cocktail,93301000,7506,Liquor and cocktails
2346202,Alexander,Alexander,93301010,7506,Liquor and cocktails
2346203,Bloody Mary,Bloody Mary,93301030,7506,Liquor and cocktails
2346204,Canadian Club and soda,Canadian Club and soda,93301031,7506,Liquor and cocktails
2346205,Cape Cod,Cape Cod,93301032,7506,Liquor and cocktails
2346206,Daiquiri,Daiquiri,93301040,7506,Liquor and cocktails
2346207,"Gelatin shot, alcoholic",Gelatin shot,93301045,7506,Liquor and cocktails
2346208,Gimlet,Gimlet,93301050,7506,Liquor and cocktails
2346209,Gin and Tonic,Gin and Tonic,93301060,7506,Liquor and cocktails
2346210,Greyhound,Greyhound,93301075,7506,Liquor and cocktails
2346211,Jagerbomb,Jagerbomb,93301083,7506,Liquor and cocktails
2346212,Kamikaze,Kamikaze,93301085,7506,Liquor and cocktails
2346213,Manhattan,Manhattan,93301090,7506,Liquor and cocktails
2346214,Margarita,Margarita,93301100,7506,Liquor and cocktails
2346215,Martini,Martini,93301110,7506,Liquor and cocktails
2346216,"Martini, flavored",Martini,93301111,7506,Liquor and cocktails
2346218,Mint julep,Mint julep,93301120,7506,Liquor and cocktails
2346219,Mojito,Mojito,93301125,7506,Liquor and cocktails
2346220,Old fashioned,Old fashioned,93301130,7506,Liquor and cocktails
2346221,Orange Blossom,Orange Blossom,93301132,7506,Liquor and cocktails
2346222,Rob Roy,Rob Roy,93301135,7506,Liquor and cocktails
2346223,Rusty Nail,Rusty Nail,93301136,7506,Liquor and cocktails
2346224,Screwdriver,Screwdriver,93301140,7506,Liquor and cocktails
2346225,Seabreeze,Seabreeze,93301141,7506,Liquor and cocktails
2346226,Seven and Seven,Seven and Seven,93301142,7506,Liquor and cocktails
2346227,Tom Collins,Tom Collins,93301150,7506,Liquor and cocktails
2346228,Whiskey sour,Whiskey sour,93301160,7506,Liquor and cocktails
2346229,Whiskey and soda,Whiskey and soda,93301170,7506,Liquor and cocktails
2346230,Whiskey and water,Whiskey and water,93301181,7506,Liquor and cocktails
2346231,Whiskey and cola,Whiskey and cola,93301182,7506,Liquor and cocktails
2346232,Whiskey and diet cola,Whiskey and diet cola,93301183,7506,Liquor and cocktails
2346233,Whiskey and ginger ale,Whiskey and ginger ale,93301184,7506,Liquor and cocktails
2346234,Rum and cola,Rum and cola,93301190,7506,Liquor and cocktails
2346235,Rum and diet cola,Rum and diet cola,93301191,7506,Liquor and cocktails
2346236,Pina Colada,Pina Colada,93301200,7506,Liquor and cocktails
2346237,Brandy and cola,Brandy and cola,93301205,7506,Liquor and cocktails
2346238,Vodka and soda,Vodka and soda,93301211,7506,Liquor and cocktails
2346239,Vodka and lemonade,Vodka and lemonade,93301213,7506,Liquor and cocktails
2346240,Vodka and cola,Vodka and cola,93301214,7506,Liquor and cocktails
2346241,Vodka and diet cola,Vodka and diet cola,93301215,7506,Liquor and cocktails
2346242,Vodka and energy drink,Vodka and energy drink,93301216,7506,Liquor and cocktails
2346243,Vodka and water,Vodka and water,93301217,7506,Liquor and cocktails
2346244,Vodka and tonic,Vodka and tonic,93301218,7506,Liquor and cocktails
2346245,Sloe gin fizz,Sloe gin fizz,93301230,7506,Liquor and cocktails
2346246,Black Russian,Black Russian,93301240,7506,Liquor and cocktails
2346247,White Russian,White Russian,93301250,7506,Liquor and cocktails
2346248,"Fruit punch, alcoholic",Fruit punch,93301270,7506,Liquor and cocktails
2346250,Singapore Sling,Singapore Sling,93301280,7506,Liquor and cocktails
2346251,Mai Tai,Mai Tai,93301310,7506,Liquor and cocktails
2346252,Tequila Sunrise,Tequila Sunrise,93301320,7506,Liquor and cocktails
2346253,Gin Rickey,Gin Rickey,93301330,7506,Liquor and cocktails
2346254,Long Island iced tea,Long Island iced tea,93301360,7506,Liquor and cocktails
2346255,Fuzzy Navel,Fuzzy Navel,93301370,7506,Liquor and cocktails
2346256,Irish Coffee,Irish Coffee,93301400,7506,Liquor and cocktails
2346257,Liqueur with cream,Liqueur with cream,93301450,7506,Liquor and cocktails
2346258,Frozen daiquiri,Frozen daiquiri,93301500,7506,Liquor and cocktails
2346259,Frozen margarita,Frozen margarita,93301510,7506,Liquor and cocktails
2346260,"Eggnog, alcoholic",Eggnog,93301550,7506,Liquor and cocktails
2346261,Gin fizz,Gin fizz,93301600,7506,Liquor and cocktails
2346262,"Rum, hot buttered",Rum,93302000,7506,Liquor and cocktails
2346273,Glug,Glug,93406000,7506,Liquor and cocktails
2346274,Brandy,Brandy,93501000,7506,Liquor and cocktails
2346275,Whiskey,Whiskey,93502000,7506,Liquor and cocktails
2346276,Scotch,Scotch,93502100,7506,Liquor and cocktails
2346277,Gin,Gin,93503000,7506,Liquor and cocktails
2346278,Rum,Rum,93504000,7506,Liquor and cocktails
2346279,Rum cooler,Rum cooler,93504100,7506,Liquor and cocktails
2346280,Vodka,Vodka,93505000,7506,Liquor and cocktails
2346281,Tequila,Tequila,93505100,7506,Liquor and cocktails
2346217,Mimosa,Mimosa,93301115,7504,Wine
2346249,Champagne punch,Champagne punch,93301275,7504,Wine
2346263,"Wine, table, red",Wine,93401010,7504,Wine
2346264,"Wine, table, white",Wine,93401020,7504,Wine
2346265,"Wine, table, rose",Wine,93401030,7504,Wine
2346266,"Wine, rice",Wine,93401100,7504,Wine
2346267,"Wine, dessert, sweet",Wine,93402000,7504,Wine
2346268,"Wine, light",Wine,93403000,7504,Wine
2346269,Wine cooler,Wine cooler,93404000,7504,Wine
2346270,"Sangria, red",Sangria,93404550,7504,Wine
2346271,"Sangria, white",Sangria,93404560,7504,Wine
2346272,Wine spritzer,Wine spritzer,93405000,7504,Wine
2346282,"Water, NFS",Water,94000010,7702,Tap water
2346283,"Water, tap",Water,94000100,7702,Tap water
2346284,"Water, bottled, plain",Water,94100100,7704,Bottled water
2346287,"Water, enhanced, regular",Water,94200100,7804,Enhanced water
2346288,"Water, enhanced, diet",Water,94200200,7804,Enhanced water
2346289,"Water, baby",Water,94300100,9204,Baby water
2346290,"Nutritional drink or shake, ready-to-drink (Boost)",Nutritional drink or shake,95101000,7208,Nutritional beverages
2346291,"Nutritional drink or shake, ready-to-drink (Boost Plus)",Nutritional drink or shake,95101010,7208,Nutritional beverages
2346292,"Nutritional drink or shake, ready-to-drink (Carnation Instant Breakfast)",Nutritional drink or shake,95102000,7208,Nutritional beverages
2346293,"Nutritional drink or shake, ready-to-drink (Ensure)",Nutritional drink or shake,95103000,7208,Nutritional beverages
2346294,"Nutritional drink or shake, ready-to-drink (Ensure Plus)",Nutritional drink or shake,95103010,7208,Nutritional beverages
2346295,"Nutritional drink or shake, ready-to-drink, sugar free (Glucerna)",Nutritional drink or shake,95104000,7208,Nutritional beverages
2346296,"Nutritional drink or shake, ready-to-drink (Kellogg's Special K Protein)",Nutritional drink or shake,95105000,7208,Nutritional beverages
2346297,"Nutritional drink or shake, ready-to-drink (Muscle Milk)",Nutritional drink or shake,95106000,7208,Nutritional beverages
2346298,"Nutritional drink or shake, ready-to-drink, light (Muscle Milk)",Nutritional drink or shake,95106010,7208,Nutritional beverages
2346299,"Nutritional drink or shake, ready-to-drink (Slim Fast)",Nutritional drink or shake,95110000,7208,Nutritional beverages
2346300,"Nutritional drink or shake, ready-to-drink, sugar free (Slim Fast)",Nutritional drink or shake,95110010,7208,Nutritional beverages
2346301,"Nutritional drink or shake, high protein, ready-to-drink (Slim Fast)",Nutritional drink or shake,95110020,7208,Nutritional beverages
2346302,"Nutritional drink or shake, ready-to-drink, NFS",Nutritional drink or shake,95120000,7208,Nutritional beverages
2346303,"Nutritional drink or shake, high protein, ready-to-drink, NFS",Nutritional drink or shake,95120010,7208,Nutritional beverages
2346304,"Nutritional drink or shake, high protein, light, ready-to-drink, NFS",Nutritional drink or shake,95120020,7208,Nutritional beverages
2346305,"Nutritional drink or shake, liquid, soy-based",Nutritional drink or shake,95120050,7208,Nutritional beverages
2346306,Nutritional powder mix (Carnation Instant Breakfast),Nutritional powder mix (Carnation Instant Breakfast),95201000,9802,Protein and nutritional powders
2346307,"Nutritional powder mix, sugar free (Carnation Instant Breakfast)",Nutritional powder mix,95201010,9802,Protein and nutritional powders
2346308,Nutritional powder mix (EAS Whey Protein Powder),Nutritional powder mix (EAS Whey Protein Powder),95201200,9802,Protein and nutritional powders
2346309,Nutritional powder mix (EAS Soy Protein Powder),Nutritional powder mix (EAS Soy Protein Powder),95201300,9802,Protein and nutritional powders
2346310,"Nutritional powder mix, high protein (Herbalife)",Nutritional powder mix,95201500,9802,Protein and nutritional powders
